Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
case_202,0.8406038880348206,0.9470875859260559,0.810906708240509,1.0,2.0,21.40093421936035
case_203,0.833926796913147,0.7195965647697449,0.9094489812850952,4.242640495300293,18.138357162475586,10.862780570983887
case_204,0.8891405463218689,0.9497408866882324,0.8896654844284058,1.0,1.4142135381698608,5.0
case_205,0.95882648229599,0.980242908000946,0.9517903327941895,1.0,1.0,2.0
case_206,0.8887325525283813,0.9380253553390503,0.925861120223999,2.2360680103302,3.7416574954986572,4.123105525970459
case_207,0.9331547617912292,0.9701756834983826,0.9526898860931396,1.4142135381698608,1.0,1.7320507764816284
case_208,0.8745092749595642,0.8406959772109985,0.9397249817848206,1.4142135381698608,4.123105525970459,3.7416574954986572
case_209,0.9335305690765381,0.9446465969085693,0.930854320526123,1.4142135381698608,3.0,5.099019527435303
case_210,0.8388839364051819,0.9819058179855347,0.9575895667076111,5.196152210235596,1.0,2.2360680103302
case_211,0.9174953699111938,0.8948469758033752,0.9408175945281982,2.0,4.123105525970459,2.4494898319244385
case_212,0.8583213686943054,0.8966653347015381,0.9325828552246094,2.0,4.123105525970459,5.385164737701416
case_213,0.9247745871543884,0.9140866994857788,0.9053919315338135,1.4142135381698608,26.817886352539062,3.464101552963257
case_214,0.952385663986206,0.9627697467803955,0.970337986946106,1.0,1.4142135381698608,1.0
case_215,0.9473934769630432,0.9386149048805237,0.9338164925575256,2.2360680103302,2.2360680103302,3.316624879837036
case_216,0.955680787563324,0.9751205444335938,0.9650803804397583,1.0,1.0,1.0
case_217,0.8114092946052551,0.8213407397270203,0.952192485332489,3.316624879837036,7.348469257354736,2.2360680103302
case_218,0.6966633200645447,0.8917220234870911,0.7619266510009766,2.2360680103302,2.0,9.05538558959961
case_219,0.10169491171836853,0.12602739036083221,0.7660552263259888,5.567039966583252,5.638890266418457,29.167617797851562
case_220,0.9455600380897522,0.9537580609321594,0.9595716595649719,1.7320507764816284,2.8284270763397217,4.4721360206604
case_221,0.8942376375198364,0.9595631957054138,0.9604400396347046,1.4142135381698608,1.7320507764816284,1.7320507764816284
case_222,0.970403790473938,0.9674204587936401,0.926193118095398,1.7320507764816284,1.7320507764816284,22.39528465270996
case_223,0.880364716053009,0.8212918043136597,0.9591405391693115,1.4142135381698608,7.348469257354736,2.2360680103302
case_224,0.9326227903366089,0.9461476802825928,0.95499187707901,1.4142135381698608,2.0,2.0
case_225,0.9330720901489258,0.9322468042373657,0.964270293712616,7.280109882354736,7.681145668029785,1.4142135381698608
case_226,0.9259937405586243,0.9575126767158508,0.9585260152816772,1.0,1.4142135381698608,1.7320507764816284
case_227,0.9500056505203247,0.9635924100875854,0.8737229108810425,1.0,1.0,8.774964332580566
case_228,0.9343085885047913,0.9740548729896545,0.9769842624664307,1.0,2.0,1.4142135381698608
case_229,0.8821859955787659,0.9570685625076294,0.858335554599762,1.4142135381698608,1.7320507764816284,5.385164737701416
case_230,0.8338902592658997,0.8341799378395081,0.9262534379959106,12.823799133300781,9.219544410705566,3.0
case_231,0.9049331545829773,0.7452289462089539,0.9302931427955627,2.8284270763397217,12.083045959472656,3.1622776985168457
case_232,1.0,0.34536054730415344,0.8473597168922424,373.0,16.124515533447266,5.74456262588501
case_233,1.0,0.5374160408973694,0.8759974241256714,373.0,12.206555366516113,3.0
case_234,0.8981584310531616,0.9078440070152283,0.9077200293540955,1.7320507764816284,1.4142135381698608,4.0
case_235,0.864196240901947,0.934838056564331,0.9224230051040649,1.7320507764816284,3.0,49.76142120361328
case_236,0.7950190901756287,0.8270431756973267,0.8724878430366516,6.4031243324279785,7.8102498054504395,8.485280990600586
case_237,0.9531033635139465,0.962810754776001,0.9670067429542542,1.4142135381698608,1.4142135381698608,1.7320507764816284
case_238,0.8719007968902588,0.8700522780418396,0.9246053099632263,1.4142135381698608,2.8284270763397217,17.21481704711914
case_239,1.0,0.013736860826611519,0.8866950869560242,373.0,24.20743751525879,6.082762718200684
case_240,0.9212900996208191,0.911106288433075,0.9633739590644836,4.123105525970459,2.8284270763397217,1.4142135381698608
case_241,1.0,0.7755455374717712,0.9247815012931824,373.0,6.4031243324279785,4.0
case_242,0.18666666746139526,0.0323672816157341,0.8995841145515442,17.69180679321289,12.206555366516113,3.0
case_243,0.001917545567266643,0.8856903314590454,0.9391025900840759,19.773704528808594,5.099019527435303,12.688577651977539
case_244,0.5325958132743835,0.73675537109375,0.9177206158638,17.972200393676758,10.770329475402832,6.4031243324279785
case_245,0.0006952894036658108,0.8282001614570618,0.9238407611846924,25.700157165527344,9.949873924255371,5.099019527435303
case_246,1.0,0.6784716844558716,0.9095686674118042,373.0,12.569805145263672,3.605551242828369
case_247,0.904203474521637,0.9601618051528931,0.9244905114173889,1.4142135381698608,1.4142135381698608,5.916079998016357
case_248,0.9092123508453369,0.947748064994812,0.9159433245658875,3.605551242828369,2.0,3.316624879837036
case_249,0.8624008893966675,0.8064202070236206,0.9456982016563416,1.9330127239227295,2.2360680103302,1.7320507764816284
case_250,0.8982934951782227,0.8893830180168152,0.9617592692375183,2.2360680103302,2.2360680103302,2.8284270763397217
AVERAGE,0.8522586185901891,0.8815826773643494,0.9186609983444214,11.710085696220398,5.5976481437683105,5.897121906280518
